Intuition_Encoded,Age,Income,Employment_Status,High_Expectation,Industry_Experience,Highest_Degree_Ordinal,Hours_Learning_Weekly,Months_Programming,Money_Spent,Count_Learning_Methods,Count_Online_Resources,In-person Events,Listen_Podcasts,Youtube_Channels,Months_Finding_New_Job,Laid_Off_Potential,Replacable_Job_Potential,Study_Field_Computer-related,Study_Field_Not applicable,Study_Field_Other Science & Engineering,Study_Field_Others,Field_Working_Education,Field_Working_Others,Field_Working_Self-employed,Field_Working_Software development and IT,Field_Working_unemployed,Job_Status_Expecation(Objective2),Job_Status_Income(Objective1)
3.0,20.0,0.0,1.0,0.0,0.0,6.0,10.0,10.0,100.0,6.0,2.0,1.0,0.0,1.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3
3.0,20.0,0.0,0.0,0.0,0.0,5.0,1.0,60.0,0.0,5.0,4.0,0.0,0.0,2.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,52.0,0.0,0.0,1.0,0.0,4.0,40.0,6.0,399.0,2.0,2.0,0.0,0.0,3.0,24.0,9.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,5.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,23.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,15.0,5.0,4.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,22.0,0.0,1.0,0.0,1.0,4.0,20.0,36.0,20.0,3.0,8.0,1.0,1.0,9.0,0.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
0.0,0.0,0.0,1.0,0.0,0.0,4.0,10.0,25.0,50.0,2.0,5.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3
3.0,24.0,0.0,0.0,0.0,0.0,3.0,1.0,50.0,754.0,2.0,4.0,0.0,0.0,4.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
0.0,62.0,0.0,0.0,0.0,0.0,6.0,20.0,9.0,0.0,2.0,7.0,0.0,0.0,3.0,3.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,24.0,0.0,0.0,0.0,0.0,6.0,4.0,96.0,0.0,3.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,25.0,0.0,1.0,1.0,1.0,4.0,30.0,11.0,0.0,4.0,5.0,1.0,0.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,70.0,1.0,1.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,15.0,0.0,0.0,1.0,0.0,6.0,12.0,12.0,0.0,1.0,5.0,0.0,0.0,17.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,1.0,3.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,15.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,75.0,0.0,0.0,0.0,0.0,6.0,4.0,36.0,100.0,2.0,9.0,0.0,0.0,4.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,20.0,0.0,0.0,1.0,0.0,6.0,8.0,4.0,0.0,3.0,7.0,0.0,0.0,7.0,0.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3
2.0,16.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,18.0,0.0,0.0,1.0,0.0,4.0,8.0,36.0,1000.0,3.0,8.0,0.0,0.0,4.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
2.0,19.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,21.0,0.0,1.0,1.0,0.0,6.0,3.0,6.0,0.0,1.0,5.0,0.0,0.0,7.0,1.0,10.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3.0,20.0,0.0,0.0,0.0,0.0,6.0,35.0,2.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,26.0,0.0,0.0,0.0,1.0,4.0,40.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,48.0,10.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,25.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,50.0,0.0,1.0,0.0,0.0,2.0,5.0,18.0,500.0,2.0,2.0,0.0,1.0,2.0,12.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
0.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,2.0,4.0,0.0,0.0,3.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,20.0,0.0,0.0,0.0,0.0,6.0,8.0,20.0,0.0,3.0,14.0,0.0,0.0,16.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,26.0,0.0,0.0,1.0,0.0,0.0,10.0,12.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,0.0,0.0,1.0,1.0,0.0,6.0,30.0,6.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3.0,20.0,0.0,0.0,0.0,0.0,6.0,10.0,7.0,0.0,1.0,5.0,0.0,0.0,2.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,24.0,0.0,0.0,0.0,0.0,6.0,50.0,11.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,1.0,1.0,0.0,6.0,1.0,9.0,30.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3.0,28.0,0.0,1.0,1.0,0.0,6.0,21.0,12.0,300.0,2.0,3.0,0.0,0.0,6.0,9.0,3.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
3.0,21.0,0.0,0.0,1.0,0.0,6.0,30.0,20.0,100.0,6.0,10.0,1.0,0.0,6.0,24.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,0.0,0.0,0.0,6.0,56.0,24.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,22.0,0.0,0.0,1.0,0.0,6.0,30.0,2.0,0.0,1.0,8.0,0.0,0.0,6.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,25.0,0.0,0.0,0.0,0.0,3.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,23.0,0.0,0.0,1.0,0.0,3.0,40.0,2.0,200.0,5.0,7.0,1.0,0.0,6.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,36.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3
3.0,21.0,0.0,0.0,0.0,0.0,6.0,10.0,2.0,0.0,2.0,3.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,21.0,0.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,20.0,0.0,1.0,1.0,0.0,6.0,5.0,6.0,20.0,2.0,3.0,0.0,1.0,0.0,2.0,10.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
2.0,19.0,0.0,0.0,1.0,0.0,6.0,10.0,12.0,0.0,3.0,8.0,0.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,0.0,1.0,0.0,6.0,21.0,4.0,100.0,2.0,4.0,0.0,0.0,3.0,24.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3
1.0,17.0,0.0,0.0,1.0,0.0,6.0,6.0,2.0,0.0,3.0,4.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,26.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3
3.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2.0,15.0,1.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,23.0,0.0,0.0,1.0,0.0,6.0,15.0,15.0,31.56,3.0,7.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,2.0,7.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,18.0,0.0,0.0,1.0,0.0,0.0,42.0,18.0,0.0,4.0,5.0,1.0,0.0,9.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,45.0,0.0,1.0,0.0,0.0,6.0,5.0,10.0,3000.0,1.0,3.0,1.0,0.0,1.0,1.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
3.0,18.0,0.0,0.0,1.0,0.0,5.0,10.0,1.0,200.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,3.0,24.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,17.0,0.0,0.0,1.0,0.0,6.0,10.0,0.25,0.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,1.0,4.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,18.0,0.0,0.0,0.0,0.0,6.0,8.0,6.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,24.0,0.0,1.0,0.0,0.0,4.0,30.0,7.0,500.0,2.0,3.0,0.0,1.0,3.0,1.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3
3.0,25.0,0.0,0.0,1.0,0.0,4.0,10.0,6.0,0.0,2.0,5.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,22.0,0.0,0.0,1.0,0.0,5.0,30.0,24.0,0.0,3.0,4.0,0.0,1.0,3.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,24.0,0.0,0.0,1.0,0.0,6.0,10.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,26.0,0.0,1.0,0.0,0.0,4.0,5.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
3.0,37.0,0.0,1.0,1.0,1.0,2.0,5.0,32.0,2000.0,1.0,5.0,0.0,0.0,1.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
0.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,5.0,3.0,2.0,0.0,1.0,2.0,24.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3
3.0,19.0,0.0,0.0,1.0,0.0,4.0,10.0,12.0,100.0,3.0,3.0,0.0,0.0,0.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,25.0,0.0,0.0,1.0,0.0,2.0,35.0,8.0,0.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,31.0,0.0,0.0,1.0,0.0,4.0,35.0,2.0,0.0,3.0,6.0,0.0,1.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,22.0,0.0,1.0,1.0,0.0,6.0,3.0,5.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
3.0,17.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,23.0,0.0,0.0,0.0,0.0,4.0,7.0,40.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,12.0,0.0,3.0,3.0,0.0,0.0,0.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,21.0,0.0,0.0,1.0,0.0,4.0,20.0,3.0,0.0,4.0,9.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,13.0,0.0,0.0,1.0,0.0,0.0,12.0,3.0,0.0,2.0,5.0,0.0,0.0,4.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,19.0,0.0,0.0,1.0,0.0,6.0,21.0,6.0,0.0,2.0,3.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,28.0,0.0,1.0,1.0,0.0,0.0,2.0,3.0,200.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3.0,20.0,0.0,0.0,1.0,0.0,6.0,5.0,1.0,20.0,2.0,8.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,22.0,0.0,0.0,1.0,0.0,6.0,20.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,4.0,3.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,20.0,0.0,0.0,1.0,0.0,6.0,13.0,2.0,20.0,1.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,21.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,24.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,17.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,1.0,0.0,0.0,21.0,3.0,0.0,4.0,2.0,0.0,0.0,3.0,24.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,20.0,0.0,0.0,1.0,0.0,6.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,23.0,0.0,0.0,1.0,0.0,4.0,18.0,7.0,20.0,2.0,3.0,0.0,0.0,3.0,6.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,24.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,1000.0,2.0,1.0,0.0,0.0,1.0,24.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,26.0,0.0,1.0,1.0,0.0,4.0,5.0,16.0,100.0,2.0,5.0,0.0,0.0,4.0,4.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,3.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,25.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,20.0,0.0,0.0,0.0,1.0,5.0,12.0,3.0,2500.0,2.0,8.0,0.0,1.0,14.0,8.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,3.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,16.0,0.0,0.0,1.0,0.0,6.0,3.0,12.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,20.0,8.0,70.0,3.0,3.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,26.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,16.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,12.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,22.0,0.0,0.0,0.0,0.0,6.0,25.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,16.0,0.0,0.0,1.0,0.0,6.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
1.0,20.0,0.0,0.0,0.0,0.0,6.0,2.0,10.0,0.0,1.0,3.0,0.0,0.0,2.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,15.0,0.0,1.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3
3.0,17.0,0.0,0.0,0.0,0.0,6.0,35.0,1.0,100.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,25.0,2.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,29.0,0.0,0.0,1.0,0.0,3.0,7.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
2.0,25.0,0.0,0.0,0.0,0.0,4.0,16.0,2.0,0.0,3.0,6.0,0.0,0.0,2.0,36.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,12.0,5.0,0.0,2.0,6.0,0.0,0.0,5.0,24.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,32.0,0.0,1.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3
3.0,22.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,24.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3
3.0,33.0,0.0,1.0,0.0,1.0,4.0,12.0,120.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3
3.0,29.0,0.0,0.0,0.0,0.0,6.0,5.0,2.0,14.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,3
3.0,19.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,1.0,4.0,0.0,0.0,2.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,16.0,0.0,0.0,1.0,0.0,6.0,60.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3
3.0,16.0,0.0,0.0,0.0,0.0,6.0,15.0,7.0,0.0,3.0,4.0,0.0,0.0,1.0,24.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,59.0,0.0,0.0,0.0,0.0,4.0,20.0,18.0,0.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3
3.0,30.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,2.0,5.0,0.0,1.0,1.0,24.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3
